venue_id,venue_name,city,country,research_priority,candidate_source,item_name,item_priority,kind,confidence,catalog_id,why_for_visitor,notes
lincoln-park-zoo,Lincoln Park Zoo,Chicago,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
lincoln-park-zoo,Lincoln Park Zoo,Chicago,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
lincoln-park-zoo,Lincoln Park Zoo,Chicago,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
lincoln-park-zoo,Lincoln Park Zoo,Chicago,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
lincoln-park-zoo,Lincoln Park Zoo,Chicago,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
museum-of-science-industry-chi,Museum of Science and Industry,Chicago,United States,8,template:generic_science,Dinosaur / fossil hall,1,exhibit,template,sci-dinosaur,,
museum-of-science-industry-chi,Museum of Science and Industry,Chicago,United States,8,template:generic_science,Hands-on lab / makerspace,1,exhibit,template,sci-hands-on,,
museum-of-science-industry-chi,Museum of Science and Industry,Chicago,United States,8,template:generic_science,Live animal / aquarium corner,2,exhibit,template,sci-aquarium-zone,,
museum-of-science-industry-chi,Museum of Science and Industry,Chicago,United States,8,template:generic_science,Outdoor play,2,zone,template,cm-outdoor,,
museum-of-science-industry-chi,Museum of Science and Industry,Chicago,United States,8,template:generic_science,Planet / space area,2,exhibit,template,sci-planet,,
museum-of-science-industry-chi,Museum of Science and Industry,Chicago,United States,8,template:generic_science,Toddler soft space,2,zone,template,cm-toddler-garden,,
cincinnati-zoo,Cincinnati Zoo & Botanical Garden,Cincinnati,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
cincinnati-zoo,Cincinnati Zoo & Botanical Garden,Cincinnati,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
cincinnati-zoo,Cincinnati Zoo & Botanical Garden,Cincinnati,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
cincinnati-zoo,Cincinnati Zoo & Botanical Garden,Cincinnati,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
cincinnati-zoo,Cincinnati Zoo & Botanical Garden,Cincinnati,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
cincinnati-zoo,Cincinnati Zoo & Botanical Garden,Cincinnati,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
cincinnati-zoo,Cincinnati Zoo & Botanical Garden,Cincinnati,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
cincinnati-zoo,Cincinnati Zoo & Botanical Garden,Cincinnati,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
cincinnati-zoo,Cincinnati Zoo & Botanical Garden,Cincinnati,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
cincinnati-zoo,Cincinnati Zoo & Botanical Garden,Cincinnati,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
cincinnati-zoo,Cincinnati Zoo & Botanical Garden,Cincinnati,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
cincinnati-zoo,Cincinnati Zoo & Botanical Garden,Cincinnati,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
cleveland-metroparks-zoo,Cleveland Metroparks Zoo,Cleveland,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
cleveland-metroparks-zoo,Cleveland Metroparks Zoo,Cleveland,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
cleveland-metroparks-zoo,Cleveland Metroparks Zoo,Cleveland,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
cleveland-metroparks-zoo,Cleveland Metroparks Zoo,Cleveland,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
cleveland-metroparks-zoo,Cleveland Metroparks Zoo,Cleveland,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
cleveland-metroparks-zoo,Cleveland Metroparks Zoo,Cleveland,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
cleveland-metroparks-zoo,Cleveland Metroparks Zoo,Cleveland,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
cleveland-metroparks-zoo,Cleveland Metroparks Zoo,Cleveland,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
cleveland-metroparks-zoo,Cleveland Metroparks Zoo,Cleveland,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
cleveland-metroparks-zoo,Cleveland Metroparks Zoo,Cleveland,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
cleveland-metroparks-zoo,Cleveland Metroparks Zoo,Cleveland,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
cleveland-metroparks-zoo,Cleveland Metroparks Zoo,Cleveland,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
childrens-aquarium-dallas,Children's Aquarium Dallas,Dallas,United States,5,template:generic_aquarium,Ray / touch pool if open,1,animal,template,stingray,Interactive,
childrens-aquarium-dallas,Children's Aquarium Dallas,Dallas,United States,5,template:generic_aquarium,Shark,1,animal,template,shark,Hero tank,
childrens-aquarium-dallas,Children's Aquarium Dallas,Dallas,United States,5,template:generic_aquarium,Tunnel / underwater walk,1,experience,template,,Signature aquarium moment,
childrens-aquarium-dallas,Children's Aquarium Dallas,Dallas,United States,5,template:generic_aquarium,Jellyfish,2,animal,template,jellyfish,Mesmerizing for toddlers,
childrens-aquarium-dallas,Children's Aquarium Dallas,Dallas,United States,5,template:generic_aquarium,Octopus,2,animal,template,octopus,Hide-and-seek fun,
childrens-aquarium-dallas,Children's Aquarium Dallas,Dallas,United States,5,template:generic_aquarium,Penguin (if present),2,animal,template,african-penguin,Many aquariums have them,
childrens-aquarium-dallas,Children's Aquarium Dallas,Dallas,United States,5,template:generic_aquarium,Sea turtle,2,animal,template,sea-turtle,Easy ID,
childrens-aquarium-dallas,Children's Aquarium Dallas,Dallas,United States,5,template:generic_aquarium,Clownfish / reef,3,animal,template,clownfish,Color pop,
childrens-aquarium-dallas,Children's Aquarium Dallas,Dallas,United States,5,template:generic_aquarium,Seahorse,3,animal,template,seahorse,Small find challenge,
dallas-arboretum,Dallas Arboretum (kids trails),Dallas,United States,5,template:generic_science,Dinosaur / fossil hall,1,exhibit,template,sci-dinosaur,,
dallas-arboretum,Dallas Arboretum (kids trails),Dallas,United States,5,template:generic_science,Hands-on lab / makerspace,1,exhibit,template,sci-hands-on,,
dallas-arboretum,Dallas Arboretum (kids trails),Dallas,United States,5,template:generic_science,Live animal / aquarium corner,2,exhibit,template,sci-aquarium-zone,,
dallas-arboretum,Dallas Arboretum (kids trails),Dallas,United States,5,template:generic_science,Outdoor play,2,zone,template,cm-outdoor,,
dallas-arboretum,Dallas Arboretum (kids trails),Dallas,United States,5,template:generic_science,Planet / space area,2,exhibit,template,sci-planet,,
dallas-arboretum,Dallas Arboretum (kids trails),Dallas,United States,5,template:generic_science,Toddler soft space,2,zone,template,cm-toddler-garden,,
dallas-world-aquarium,Dallas World Aquarium,Dallas,United States,5,template:generic_aquarium,Ray / touch pool if open,1,animal,template,stingray,Interactive,
dallas-world-aquarium,Dallas World Aquarium,Dallas,United States,5,template:generic_aquarium,Shark,1,animal,template,shark,Hero tank,
dallas-world-aquarium,Dallas World Aquarium,Dallas,United States,5,template:generic_aquarium,Tunnel / underwater walk,1,experience,template,,Signature aquarium moment,
dallas-world-aquarium,Dallas World Aquarium,Dallas,United States,5,template:generic_aquarium,Jellyfish,2,animal,template,jellyfish,Mesmerizing for toddlers,
dallas-world-aquarium,Dallas World Aquarium,Dallas,United States,5,template:generic_aquarium,Octopus,2,animal,template,octopus,Hide-and-seek fun,
dallas-world-aquarium,Dallas World Aquarium,Dallas,United States,5,template:generic_aquarium,Penguin (if present),2,animal,template,african-penguin,Many aquariums have them,
dallas-world-aquarium,Dallas World Aquarium,Dallas,United States,5,template:generic_aquarium,Sea turtle,2,animal,template,sea-turtle,Easy ID,
dallas-world-aquarium,Dallas World Aquarium,Dallas,United States,5,template:generic_aquarium,Clownfish / reef,3,animal,template,clownfish,Color pop,
dallas-world-aquarium,Dallas World Aquarium,Dallas,United States,5,template:generic_aquarium,Seahorse,3,animal,template,seahorse,Small find challenge,
perot-museum,Perot Museum of Nature and Science,Dallas,United States,5,template:generic_childrens_museum,Pretend town / market,1,zone,template,cm-imaginarium,,
perot-museum,Perot Museum of Nature and Science,Dallas,United States,5,template:generic_childrens_museum,Water play,1,zone,template,cm-waterfall,,
perot-museum,Perot Museum of Nature and Science,Dallas,United States,5,template:generic_childrens_museum,Build / make studio,2,zone,template,cm-makery,,
perot-museum,Perot Museum of Nature and Science,Dallas,United States,5,template:generic_childrens_museum,Outdoor climb,2,zone,template,cm-outdoor,,
perot-museum,Perot Museum of Nature and Science,Dallas,United States,5,template:generic_childrens_museum,Toddler garden,2,zone,template,cm-toddler-garden,,
perot-museum,Perot Museum of Nature and Science,Dallas,United States,5,template:generic_childrens_museum,Art studio,3,zone,template,cm-art-lab,,
denver-museum-nature-science,Denver Museum of Nature & Science,Denver,United States,8,template:generic_science,Dinosaur / fossil hall,1,exhibit,template,sci-dinosaur,,
denver-museum-nature-science,Denver Museum of Nature & Science,Denver,United States,8,template:generic_science,Hands-on lab / makerspace,1,exhibit,template,sci-hands-on,,
denver-museum-nature-science,Denver Museum of Nature & Science,Denver,United States,8,template:generic_science,Live animal / aquarium corner,2,exhibit,template,sci-aquarium-zone,,
denver-museum-nature-science,Denver Museum of Nature & Science,Denver,United States,8,template:generic_science,Outdoor play,2,zone,template,cm-outdoor,,
denver-museum-nature-science,Denver Museum of Nature & Science,Denver,United States,8,template:generic_science,Planet / space area,2,exhibit,template,sci-planet,,
denver-museum-nature-science,Denver Museum of Nature & Science,Denver,United States,8,template:generic_science,Toddler soft space,2,zone,template,cm-toddler-garden,,
denver-zoo,Denver Zoo,Denver,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
denver-zoo,Denver Zoo,Denver,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
denver-zoo,Denver Zoo,Denver,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
denver-zoo,Denver Zoo,Denver,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
denver-zoo,Denver Zoo,Denver,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
denver-zoo,Denver Zoo,Denver,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
denver-zoo,Denver Zoo,Denver,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
denver-zoo,Denver Zoo,Denver,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
denver-zoo,Denver Zoo,Denver,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
denver-zoo,Denver Zoo,Denver,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
denver-zoo,Denver Zoo,Denver,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
denver-zoo,Denver Zoo,Denver,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
san-diego-safari-park,San Diego Zoo Safari Park,Escondido,United States,5,template:generic_safari,Elephant,1,animal,template,african-elephant,,
san-diego-safari-park,San Diego Zoo Safari Park,Escondido,United States,5,template:generic_safari,Giraffe,1,animal,template,reticulated-giraffe,,
san-diego-safari-park,San Diego Zoo Safari Park,Escondido,United States,5,template:generic_safari,Lion,1,animal,template,african-lion,,
san-diego-safari-park,San Diego Zoo Safari Park,Escondido,United States,5,template:generic_safari,Tram / drive-through,1,experience,template,,Core safari format,
san-diego-safari-park,San Diego Zoo Safari Park,Escondido,United States,5,template:generic_safari,Cheetah or fast cat,2,animal,template,cheetah,,
san-diego-safari-park,San Diego Zoo Safari Park,Escondido,United States,5,template:generic_safari,Rhino (if present),2,animal,template,,,Confirm species/presence
san-diego-safari-park,San Diego Zoo Safari Park,Escondido,United States,5,template:generic_safari,Zebra,2,animal,template,zebra,,
honolulu-zoo,Honolulu Zoo,Honolulu,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
honolulu-zoo,Honolulu Zoo,Honolulu,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
honolulu-zoo,Honolulu Zoo,Honolulu,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
honolulu-zoo,Honolulu Zoo,Honolulu,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
honolulu-zoo,Honolulu Zoo,Honolulu,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
honolulu-zoo,Honolulu Zoo,Honolulu,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
honolulu-zoo,Honolulu Zoo,Honolulu,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
honolulu-zoo,Honolulu Zoo,Honolulu,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
honolulu-zoo,Honolulu Zoo,Honolulu,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
honolulu-zoo,Honolulu Zoo,Honolulu,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
honolulu-zoo,Honolulu Zoo,Honolulu,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
honolulu-zoo,Honolulu Zoo,Honolulu,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
waikiki-aquarium,Waikiki Aquarium,Honolulu,United States,8,template:generic_aquarium,Ray / touch pool if open,1,animal,template,stingray,Interactive,
waikiki-aquarium,Waikiki Aquarium,Honolulu,United States,8,template:generic_aquarium,Shark,1,animal,template,shark,Hero tank,
waikiki-aquarium,Waikiki Aquarium,Honolulu,United States,8,template:generic_aquarium,Tunnel / underwater walk,1,experience,template,,Signature aquarium moment,
